index,Hip,ra_hours,dec_degrees,flamsteed,bayer,const,name,magnitude,epoch_year
1179,42425,8.65142451,-70.38665235,,θ,Vol,,5.19,2000.25
1180,42438,8.65326174,65.02069298,3,π¹,UMa,,5.63,2000.25
1181,42483,8.66180298,-29.56086189,,ζ,Pyx,,4.86,2000.25
1182,42509,8.66708871,-12.47537441,6,,Hya,,4.98,2000.25
1183,42515,8.66837126,-35.30830091,,β,Pyx,,3.97,2000.25
1184,42516,8.66845563,20.00781645,39,,Cnc,,6.39,2000.25
1185,42527,8.67024961,64.32787175,4,π²,UMa,,4.59,2000.25
1186,42556,8.67417569,19.54484056,41,ε,Cnc,,6.29,2000.25
1187,42604,8.68362445,45.83378521,34,,Lyn,,5.35,2000.25
1188,42637,8.6887782,-78.96342637,,ς,Cha,,5.46,2000.25
1189,42662,8.69537054,-15.94314865,9,,Hya,,4.87,2000.25
1190,42795,8.72009312,12.6808708,45,,Cnc,,5.62,2000.25
1191,42799,8.72041287,3.39866539,7,ς,Hya,,4.3,2000.25
1192,42806,8.72144808,21.46859609,43,γ,Cnc,,4.66,2000.25
1193,42828,8.72654096,-33.18641133,,α,Pyx,,3.68,2000.25
1194,42911,8.7447528,18.15486399,47,δ,Cnc,,3.94,2000.25
1195,42913,8.7450548,-54.70856797,,δ,Vel,,1.93,2000.25
1196,42917,8.74584572,10.08171256,49,,Cnc,,5.63,2000.25
1197,42931,8.7503553,5.68059675,10,,Hya,,6.13,2000.25
1198,42954,8.75595125,30.69776209,46,,Cnc,,6.12,2000.25
1199,43067,8.77292429,-13.54770494,12,,Hya,,4.32,2000.25
1200,43100,8.77777674,28.76516551,48,ι,Cnc,,6.58,2000.25
1201,43103,8.7782873,28.76000509,48,ι,Cnc,,4.03,2000.25
1202,43109,8.77962395,6.41890691,11,ε,Hya,,3.38,2000.25
1203,43121,8.78223805,12.11007629,50,,Cnc,,5.89,2000.25
1204,43234,8.8072169,5.83788486,13,ρ,Hya,,4.35,2000.25
1205,43305,8.8227049,-3.44297063,14,,Hya,,5.3,2000.25
1206,43409,8.84222536,-27.71005869,,γ,Pyx,,4.02,2000.25
1207,43454,8.85042572,15.35047458,54,,Cnc,,6.36,2000.25
1208,43496,8.85956659,-7.17721266,15,,Hya,,5.55,2000.25
1209,43531,8.8657895,43.72649196,35,,Lyn,,5.15,2000.25
1210,43575,8.87461127,28.25917608,53,,Cnc,,6.25,2000.25
1211,43584,8.87628452,32.47412331,51,σ¹,Cnc,,5.67,2000.25
1212,43587,8.87670358,28.33138843,55,ρ¹,Cnc,,5.96,2000.25
1213,43644,8.88960274,61.96221364,5,,UMa,,5.72,2000.25
1214,43721,8.90408464,30.57917723,57,,Cnc,,5.4,2000.25
1215,43813,8.92324579,5.9455277,16,ζ,Hya,,3.11,2000.25
1216,43822,8.92489013,-7.97108917,17,,Hya,,6.07,2000.25
1217,43825,8.92542099,-27.68162589,,δ,Pyx,,4.87,2000.25
1218,43834,8.92769133,27.92756265,58,ρ²,Cnc,,5.23,2000.25
1219,43851,8.93209891,11.62605826,60,,Cnc,,5.44,2000.25
1220,43903,8.94374632,64.60403054,6,,UMa,,5.57,2000.25
1221,43908,8.94496757,-85.66323432,,ζ,Oct,,5.43,2000.25
1222,43932,8.94906509,32.91058931,59,σ²,Cnc,,5.44,2000.25
1223,43970,8.95414248,15.32271727,62,ο¹,Cnc,,5.22,2000.25
1224,44001,8.95976751,15.58123453,63,ο²,Cnc,,5.68,2000.25
1225,44031,8.96628728,30.23375878,61,,Cnc,,6.25,2000.25
1226,44066,8.97477693,11.85777198,65,α,Cnc,,4.26,2000.25
1227,44127,8.98689965,48.04234956,9,ι,UMa,,3.12,2000.25
1228,44154,8.99241237,32.41864339,64,σ³,Cnc,,5.23,2000.25
1229,44307,9.02336923,32.25229474,66,,Cnc,,5.89,2000.25
1230,44342,9.03024485,27.90278284,67,,Cnc,,6.07,2000.25
1231,44382,9.04077745,-66.39584369,,α,Vol,,4.0,2000.25
1232,44390,9.04242386,67.62957486,8,ρ,UMa,,4.74,2000.25
1233,44405,9.04562973,24.45293256,69,ν,Cnc,,5.45,2000.25
1234,44471,9.06043299,47.15665934,12,κ,UMa,,3.57,2000.25
1235,44512,9.06940774,27.89830962,70,,Cnc,,6.67,2000.25
1236,44659,9.09954939,5.09234249,18,ω,Hya,,4.99,2000.25
1237,44798,9.12911787,10.66821521,76,κ,Cnc,,5.23,2000.25
1238,44816,9.13327141,-43.43262406,,λ,Vel,,2.23,2000.25
1239,44818,9.13335317,29.65422729,72,τ,Cnc,,5.42,2000.25
1240,44824,9.13412701,-25.85853691,,κ,Pyx,,4.62,2000.25
1241,44857,9.13987031,66.87333335,11,σ¹,UMa,,5.15,2000.25
1242,44883,9.14505334,-8.58951324,19,,Hya,,5.6,2000.25
1243,44892,9.14650583,26.63001213,75,,Cnc,,5.95,2000.25
1244,44901,9.1478849,51.60472728,15,,UMa,,4.46,2000.25
1245,44946,9.15598164,22.04544728,77,ξ,Cnc,,5.16,2000.25
1246,44961,9.15988328,-8.78763061,20,,Hya,,5.47,2000.25
1247,45001,9.16566987,-30.36528248,,ε,Pyx,,5.59,2000.25
1248,45033,9.17246012,21.99640459,79,,Cnc,,6.04,2000.25
1249,45038,9.17320171,67.13423886,13,σ²,UMa,,4.8,2000.25
1250,45075,9.18192532,63.51378087,14,τ,UMa,,4.67,2000.25
1251,45170,9.20496263,14.99544127,81,π¹,Cnc,,6.49,2000.25
1252,45184,9.20723745,-7.10987965,21,,Hya,,6.1,2000.25
1253,45238,9.22006688,-69.71747245,,β,Car,,1.67,2000.25
1254,45290,9.23006386,43.21791261,36,,Lyn,,5.3,2000.25
1255,45333,9.23904198,61.42339501,16,,UMa,,5.18,2000.25
1256,45336,9.23938701,2.31502422,22,θ,Hya,,3.89,2000.25
1257,45410,9.25385464,14.9415367,82,π²,Cnc,,5.36,2000.25
1258,45455,9.26383568,56.74147744,17,,UMa,,5.28,2000.25
1259,45493,9.26979967,54.02171207,18,,UMa,,4.8,2000.25
1260,45526,9.27816022,-8.74475953,24,,Hya,,5.49,2000.25
1261,45527,9.27825606,-6.35315487,23,,Hya,,5.24,2000.25
1262,45556,9.28484122,-59.27526115,,ι,Car,,2.21,2000.25
1263,45688,9.31407426,36.80289763,38,,Lyn,,3.82,2000.25
1264,45751,9.32955521,-11.97488214,26,,Hya,,4.77,2000.25
1265,45811,9.3413961,-9.55562948,27,,Hya,,4.8,2000.25
1266,45860,9.35096077,34.39252592,40,α,Lyn,,3.14,2000.25
1267,45902,9.35822189,-25.96541642,,θ,Pyx,,4.71,2000.25
1268,45941,9.36856367,-55.01069531,,κ,Vel,,2.47,2000.25
1269,46026,9.38676009,-28.83392305,,λ,Pyx,,4.71,2000.25
1270,46107,9.40270261,-80.78720514,,ι,Cha,,5.34,2000.25
1271,46146,9.41091093,26.18244091,1,κ,Leo,,4.47,2000.25
1272,46221,9.42334508,-5.1173788,28,,Hya,,5.6,2000.25
1273,46365,9.45406969,-9.22370303,29,,Hya,,6.53,2000.25
1274,46390,9.45979217,-8.65868335,30,α,Hya,Alphard,1.99,2000.25
1275,46454,9.47427136,9.05677114,2,ω,Leo,,5.4,2000.25
1276,46457,9.47477605,8.18837326,3,,Leo,,5.72,2000.25
1277,46509,9.48578854,-2.76895627,31,τ¹,Hya,,4.59,2000.25
1278,46515,9.48742707,-35.9513478,,ε,Ant,,4.51,2000.25
1279,46651,9.51169804,-40.46688763,,ψ,Vel,,3.6,2000.25
1280,46652,9.51200929,33.65582773,7,,LMi,,5.87,2000.25
1281,46657,9.51280042,-31.88917107,,ζ¹,Ant,,5.75,2000.25
1282,46733,9.52543601,63.06179545,23,,UMa,,3.65,2000.25
1283,46734,9.52560908,-31.87183113,,ζ²,Ant,,5.91,2000.25
1284,46735,9.52568045,35.10350902,8,,LMi,,5.39,2000.25
1285,46750,9.52867787,22.96806545,4,λ,Leo,,4.32,2000.25
1286,46771,9.5324423,11.3000307,5,ξ,Leo,,4.99,2000.25
1287,46774,9.53266183,9.7157982,6,,Leo,,5.07,2000.25
1288,46776,9.53303743,-1.18465438,32,τ²,Hya,,4.54,2000.25
1289,46853,9.54786812,51.67860208,25,θ,UMa,,3.17,2000.25
1290,46904,9.55842602,36.48703015,9,,LMi,,6.19,2000.25
1291,46928,9.56486254,-80.94129374,,ζ,Cha,,5.07,2000.25
1292,46952,9.57038249,36.39761338,10,,LMi,,4.54,2000.25
1293,46977,9.57471329,69.83015419,24,,UMa,,4.54,2000.25
1294,46982,9.5757339,-5.91480636,33,,Hya,,5.56,2000.25
1295,47006,9.58041525,52.05156754,26,,UMa,,4.47,2000.25
1296,47013,9.58149683,72.2058641,22,,UMa,,5.77,2000.25
1297,47080,9.59445206,35.81076694,11,,LMi,,5.4,2000.25
1298,47096,9.59803025,14.3795934,7,,Leo,,6.32,2000.25
1299,47189,9.61738629,16.43795912,8,,Leo,,5.73,2000.25
1300,47205,9.6201968,6.83577519,10,,Leo,,5.0,2000.25
1301,47249,9.63098378,-9.42446525,34,,Hya,,6.4,2000.25
1302,47300,9.63938523,40.23976693,42,,Lyn,,5.28,2000.25
1303,47427,9.663173,-10.57028535,37,,Hya,,6.31,2000.25
1304,47431,9.66425943,-1.14265722,35,ι,Hya,,3.9,2000.25
1305,47452,9.67177198,-14.33224542,38,κ,Hya,,5.07,2000.25
1306,47508,9.68586607,9.89239902,14,ο,Leo,,3.52,2000.25
1307,47550,9.69402686,25.9129554,13,,Leo,,6.26,2000.25
1308,47570,9.70010568,39.75796859,43,,Lyn,,5.61,2000.25
1309,47631,9.71187602,35.09349974,13,,LMi,,6.12,2000.25
1310,47654,9.71589957,72.25268512,27,,UMa,,5.15,2000.25
1311,47701,9.7259087,29.97472479,15,,Leo,,5.64,2000.25
1312,47723,9.72886153,14.02170696,16,ψ,Leo,,5.36,2000.25
1313,47758,9.73670284,-27.76956287,,θ,Ant,,4.78,2000.25
1314,47908,9.76419511,23.77427792,17,ε,Leo,,2.97,2000.25
1315,47911,9.76538467,63.65341732,28,,UMa,,6.51,2000.25
1316,47956,9.77233852,-76.77598144,,ν,Cha,,5.43,2000.25
1317,47959,9.77314919,11.81000106,18,,Leo,,5.67,2000.25
1318,48002,9.78503822,-65.07201888,,υ,Car,,2.92,2000.25
1319,48029,9.79055412,11.56817726,19,,Leo,,6.44,2000.25
1320,48218,9.83058942,21.17945754,20,,Leo,,6.1,2000.25
1321,48273,9.84171359,4.34377417,4,,Sex,,6.24,2000.25
1322,48319,9.84991436,59.03910437,29,υ,UMa,,3.78,2000.25
1323,48324,9.85054799,13.06625701,23,,Leo,,6.45,2000.25
1324,48341,9.85389556,-4.24328092,6,,Sex,,6.01,2000.25
1325,48356,9.85796735,-14.84654997,39,υ¹,Hya,,4.11,2000.25
1326,48390,9.86472905,24.3957937,22,,Leo,,5.29,2000.25
1327,48402,9.86843337,54.06428574,30,φ,UMa,,4.55,2000.25
1328,48414,9.87007532,2.4538989,7,,Sex,,6.02,2000.25
1329,48437,9.8751308,-8.10491559,8,γ,Sex,,5.07,2000.25
1330,48455,9.87943268,26.00708498,24,μ,Leo,,3.88,2000.25
1331,48682,9.92861269,49.81979501,31,,UMa,,5.27,2000.25
1332,48774,9.94770968,-54.5677973,,φ,Vel,,3.52,2000.25
1333,48833,9.96142902,41.05569741,19,,LMi,,5.11,2000.25
1334,48883,9.97038636,12.44483936,27,ν,Leo,,5.26,2000.25
1335,48926,9.98120556,-35.89093311,,ς,Ant,,5.23,2000.25
1336,48990,9.99531063,3.38474767,12,,Sex,,6.69,2000.25
1337,49029,10.00356231,8.04427686,29,π,Leo,,4.68,2000.25
1338,49065,10.0121957,-82.21474569,,μ¹,Cha,,5.53,2000.25
1339,49081,10.01695008,31.9247146,20,,LMi,,5.37,2000.25
1340,49326,10.06871374,-81.56562097,,μ²,Cha,,6.6,2000.25
1341,49329,10.06902095,3.20128263,13,,Sex,,6.43,2000.25
1342,49402,10.08541457,-13.06467435,40,υ²,Hya,,4.6,2000.25
1343,49530,10.11317893,5.61153274,14,,Sex,,6.2,2000.25
1344,49583,10.12220929,16.76266572,30,ς,Leo,,3.48,2000.25
1345,49593,10.12381254,35.24469176,21,,LMi,,4.49,2000.25
1346,49637,10.13175523,9.99766389,31,,Leo,,4.39,2000.25
1347,49641,10.13230432,-0.37162786,15,α,Sex,,4.48,2000.25
1348,49669,10.13957205,11.96719513,32,α,Leo,Regulus,1.36,2000.25
1349,49812,10.16876603,-8.40816325,17,,Sex,,5.91,2000.25
1350,49841,10.17649919,-12.35383921,41,λ,Hya,,3.61,2000.25
1351,49865,10.18218368,-8.41835129,18,,Sex,,5.64,2000.25
1352,49929,10.19394112,13.35520406,34,,Leo,,6.43,2000.25
1353,50027,10.21344255,4.61469047,19,,Sex,,5.77,2000.25
1354,50099,10.22896636,-70.03792169,,ω,Car,,3.29,2000.25
1355,50218,10.25176754,31.46807457,22,,LMi,,6.47,2000.25
1356,50303,10.27068872,29.31055982,23,,LMi,,5.49,2000.25
1357,50316,10.27447893,28.68270332,24,,LMi,,6.46,2000.25
1358,50319,10.27567137,23.50301282,35,,Leo,,5.95,2000.25
1359,50333,10.27798644,13.72837138,37,,Leo,,5.42,2000.25
1360,50335,10.27816787,23.4173284,36,ζ,Leo,,3.43,2000.25
1361,50372,10.2849797,42.91446855,33,λ,UMa,,3.45,2000.25
1362,50384,10.28744461,23.10645604,39,,Leo,,5.81,2000.25
1363,50414,10.29386016,-8.0689212,22,ε,Sex,,5.25,2000.25
1364,50448,10.30059739,65.10837358,32,,UMa,,5.74,2000.25
1365,50564,10.32897506,19.47143591,40,,Leo,,4.78,2000.25
1366,50583,10.3328227,19.84186032,41,γ¹,Leo,Algieba,2.01,2000.25
1367,50684,10.35055856,2.28972523,23,,Sex,,6.66,2000.25
1368,50755,10.36397848,14.97580063,42,,Leo,,6.16,2000.25
1369,50801,10.37216756,41.4994335,34,μ,UMa,,3.06,2000.25
1370,50851,10.38346024,6.5428835,43,,Leo,,6.06,2000.25
1371,50860,10.3850938,33.90815509,27,,LMi,,5.89,2000.25
1372,50885,10.39069668,-4.07404512,25,,Sex,,5.93,2000.25
1373,50935,10.40239288,33.71853542,28,,LMi,,5.52,2000.25
1374,51008,10.4208858,8.78493853,44,,Leo,,5.61,2000.25
1375,51056,10.43190753,33.79626364,30,,LMi,,4.72,2000.25
1376,51069,10.43486251,-16.83609584,42,μ,Hya,,3.83,2000.25
1377,51172,10.4525433,-31.06780228,,α,Ant,,4.28,2000.25
1378,51213,10.46082941,9.7624114,45,,Leo,,6.01,2000.25
1379,51233,10.46474791,36.70747818,31,β,LMi,,4.2,2000.25
1380,51362,10.49131408,-2.73904701,29,δ,Sex,,5.19,2000.25
1381,51376,10.49316621,-30.60707101,,δ,Ant,,5.57,2000.25
1382,51401,10.49845243,65.62630441,35,,UMa,,6.32,2000.25
1383,51420,10.50179443,38.925143,32,,LMi,,5.79,2000.25
1384,51437,10.50486195,-0.63697208,30,β,Sex,,5.08,2000.25
1385,51459,10.51049009,55.98061759,36,,UMa,,4.82,2000.25
1386,51556,10.53093442,32.3795376,33,,LMi,,5.9,2000.25
1387,51585,10.53661066,14.13720956,46,,Leo,,5.43,2000.25
1388,51624,10.5468542,9.30659431,47,ρ,Leo,,3.84,2000.25
1389,51685,10.5585921,34.98870207,34,,LMi,,5.57,2000.25
1390,51718,10.5669142,-23.74521609,44,,Hya,,5.08,2000.25
1391,51775,10.58002043,6.95361136,48,,Leo,,5.07,2000.25
1392,51802,10.58394168,8.65043904,49,,Leo,,5.67,2000.25
1393,51814,10.58600621,57.08254651,37,,UMa,,5.16,2000.25
1394,51839,10.59117177,-78.60781379,,γ,Cha,,4.11,2000.25
1395,51905,10.60463259,-16.34433285,,φ²,Hya,,6.01,2000.25
1396,51914,10.60594298,36.32700891,35,,LMi,,6.29,2000.25
1397,52085,10.64305918,-16.87663687,,φ³,Hya,,4.91,2000.25
1398,52098,10.64533684,31.97622008,37,,LMi,,4.68,2000.25
1399,52139,10.65216541,37.9101113,38,,LMi,,5.84,2000.25
1400,52316,10.69007409,-1.74120123,33,,Sex,,6.25,2000.25
1401,52353,10.69910623,65.71646212,38,,UMa,,5.12,2000.25
1402,52419,10.71595186,-64.39447937,,θ,Car,,2.74,2000.25
1403,52422,10.71720743,26.32569732,40,,LMi,,5.51,2000.25
1404,52452,10.72247452,4.74774961,35,,Sex,,5.77,2000.25
1405,52457,10.7236194,23.18838442,41,,LMi,,5.08,2000.25
1406,52478,10.72869915,57.19932851,39,,UMa,,5.79,2000.25
1407,52584,10.75263468,2.48802834,36,,Sex,,6.27,2000.25
1408,52595,10.75454864,-80.4695233,,δ¹,Cha,,5.46,2000.25
1409,52633,10.76309326,-80.54020283,,δ²,Cha,,4.45,2000.25
1410,52638,10.76442004,30.68240198,42,,LMi,,5.36,2000.25
1411,52685,10.77292719,57.3660545,41,,UMa,,6.34,2000.25
1412,52686,10.77346864,18.89162177,51,,Leo,,5.5,2000.25
1413,52689,10.77370912,14.19480263,52,,Leo,,5.49,2000.25
1414,52727,10.77947836,-49.42012517,,μ,Vel,,2.69,2000.25
1415,52882,10.81591159,29.41614877,43,,LMi,,6.15,2000.25
1416,52911,10.8209535,10.54526139,53,,Leo,,5.32,2000.25
1417,52913,10.82147294,-4.02392567,40,,Sex,,6.61,2000.25
1418,52943,10.82706446,-16.19413208,,ν,Hya,,3.11,2000.25
1419,52959,10.83159266,27.97387214,44,,LMi,,6.05,2000.25
1420,52980,10.83834982,-8.89772694,41,,Sex,,5.8,2000.25
1421,53043,10.85307864,56.58223677,43,,UMa,,5.66,2000.25
1422,53064,10.85659933,59.32024369,42,,UMa,,5.57,2000.25
1423,53229,10.88851107,34.21556641,46,,LMi,,3.79,2000.25
1424,53261,10.89292189,54.58515228,44,,UMa,,5.12,2000.25
1425,53295,10.89964055,43.19001538,45,ω,UMa,,4.66,2000.25
1426,53355,10.91172316,25.49072336,48,,LMi,,6.19,2000.25
1427,53417,10.92690222,24.74975451,54,,Leo,,4.3,2000.25
1428,53423,10.92842695,0.73693069,55,,Leo,,5.91,2000.25
1429,53426,10.92901737,33.50699574,46,,UMa,,5.02,2000.25
1430,53449,10.93374528,6.18538415,56,,Leo,,5.91,2000.25
1431,53492,10.94290076,25.50026291,50,,LMi,,6.36,2000.25
1432,53502,10.94527675,-37.1374629,,ι,Ant,,4.6,2000.25
1433,53702,10.98726796,-84.59387348,,ς,Oct,,6.19,2000.25
1434,53721,10.99117105,40.43012281,47,,UMa,,5.03,2000.25
1435,53740,10.9963191,-18.29909723,7,α,Crt,,4.08,2000.25
1436,53807,11.00934429,3.61753351,58,,Leo,,4.84,2000.25
1437,53824,11.01245342,6.10150342,59,,Leo,,4.98,2000.25
1438,53838,11.01402228,39.21213189,49,,UMa,,5.06,2000.25
1439,53907,11.03046358,-2.48449705,61,,Leo,,4.73,2000.25
1440,53910,11.0306641,56.38234478,48,β,UMa,Merak,2.34,2000.25
1441,53954,11.0388281,20.17974575,60,,Leo,,4.42,2000.25
1442,54049,11.06017427,-0.00083195,62,,Leo,,5.95,2000.25
1443,54061,11.06217691,61.75111888,50,α,UMa,Dubhe,1.81,2000.25
1444,54136,11.07535546,38.2413615,51,,UMa,,6.01,2000.25
1445,54182,11.08367497,7.33612254,63,χ,Leo,,4.62,2000.25
1446,54204,11.08889795,-27.29359566,,χ¹,Hya,,4.92,2000.25
1447,54255,11.09931871,-27.28781183,,χ²,Hya,,5.69,2000.25
1448,54336,11.11511968,1.95573365,65,,Leo,,5.52,2000.25
1449,54388,11.1276989,23.32373831,64,,Leo,,6.48,2000.25
1450,54487,11.14696778,24.6584498,67,,Leo,,5.7,2000.25
1451,54539,11.16107206,44.49855337,52,ψ,UMa,,3.0,2000.25
1452,54682,11.19430174,-22.82560642,11,β,Crt,,4.46,2000.25
1453,54742,11.20844009,-18.49980038,,ψ,Crt,,6.11,2000.25
1454,54849,11.2293278,-0.06950857,69,,Leo,,5.4,2000.25
1455,54872,11.23511447,20.52403384,68,δ,Leo,,2.56,2000.25
1456,54879,11.23734469,15.4297631,70,θ,Leo,,3.33,2000.25
1457,54951,11.25340086,23.09552528,72,,Leo,,4.56,2000.25
1458,55016,11.26441578,13.30759308,73,,Leo,,5.31,2000.25
1459,55084,11.27771224,-3.65151412,74,φ,Leo,,4.45,2000.25
1460,55137,11.28815783,2.01090315,75,,Leo,,5.18,2000.25
1461,55219,11.30798759,33.09423881,54,ν,UMa,,3.49,2000.25
1462,55249,11.31527263,1.65053072,76,,Leo,,5.9,2000.25
1463,55266,11.31887317,38.18572227,55,,UMa,,4.76,2000.25
1464,55282,11.3223674,-14.77904358,12,δ,Crt,,3.56,2000.25
1465,55425,11.35012284,-54.49101395,,π,Cen,,3.9,2000.25
1466,55434,11.35229115,6.02935289,77,σ,Leo,,4.05,2000.25
1467,55560,11.38044827,43.48273665,56,,UMa,,4.99,2000.25
1468,55598,11.38946455,-18.77990277,13,λ,Crt,,5.08,2000.25
1469,55642,11.39871355,10.52969772,78,ι,Leo,,4.0,2000.25
1470,55650,11.40064909,1.40776375,79,,Leo,,5.39,2000.25
1471,55687,11.41016816,-10.85938276,14,ε,Crt,,4.81,2000.25
1472,55705,11.41471755,-17.68401748,15,γ,Crt,,4.06,2000.25
1473,55765,11.42679428,16.45655059,81,,Leo,,5.58,2000.25
1474,55791,11.43058416,3.86019417,80,,Leo,,6.35,2000.25
1475,55846,11.44604048,3.01265989,83,,Leo,,6.49,2000.25
1476,55874,11.45265979,-12.3568071,16,κ,Crt,,5.93,2000.25
1477,55945,11.46561941,2.85629071,84,τ,Leo,,4.95,2000.25
1478,56034,11.48448958,39.33694235,57,,UMa,,5.3,2000.25
1479,56080,11.4949618,15.4133855,85,,Leo,,5.74,2000.25
1480,56127,11.50524494,-3.00345887,87,,Leo,,4.77,2000.25
1481,56146,11.50807802,18.40973855,86,,Leo,,5.54,2000.25
1482,56148,11.50865853,43.17304329,58,,UMa,,5.94,2000.25
1483,56211,11.52341346,69.33112161,1,λ,Dra,,3.82,2000.25
1484,56242,11.52920626,14.3649637,88,,Leo,,6.27,2000.25
1485,56243,11.52946476,-59.44206384,,ο¹,Cen,,5.07,2000.25
1486,56250,11.53022427,-59.51564932,,ο²,Cen,,5.12,2000.25
1487,56343,11.55007195,-31.85752405,,ξ,Hya,,3.54,2000.25
1488,56445,11.57279333,3.060415,89,,Leo,,5.76,2000.25
1489,56473,11.57847134,16.79691629,90,,Leo,,5.95,2000.25
1490,56561,11.59636896,-63.01982488,,λ,Cen,,3.11,2000.25
1491,56583,11.60072662,69.32325973,2,,Dra,,5.19,2000.25
1492,56633,11.61137458,-9.80225368,21,θ,Crt,,4.7,2000.25
1493,56647,11.61581384,-0.82385424,91,υ,Leo,,4.3,2000.25
1494,56675,11.6210951,-75.89654092,,π,Cha,,5.64,2000.25
1495,56770,11.63907991,43.62551361,59,,UMa,,5.56,2000.25
1496,56779,11.64100267,8.13428325,1,ω,Vir,,5.24,2000.25
1497,56789,11.64265087,46.83427569,60,,UMa,,6.09,2000.25
1498,56802,11.64443251,-13.20224958,24,ι,Crt,,5.48,2000.25
1499,56922,11.67022789,-34.7446553,,ο,Hya,,4.7,2000.25
1500,56975,11.67975154,21.35284143,92,,Leo,,5.26,2000.25
1501,56997,11.68417365,34.20256022,61,,UMa,,5.31,2000.25
1502,57029,11.69291682,31.7459835,62,,UMa,,5.73,2000.25
1503,57111,11.70789664,66.7448085,3,,Dra,,5.32,2000.25
1504,57283,11.74604415,-18.35061467,27,ζ,Crt,,4.71,2000.25
1505,57328,11.75472355,8.25817475,2,ξ,Vir,,4.84,2000.25
1506,57363,11.76015759,-66.72884344,,λ,Mus,,3.63,2000.25
1507,57380,11.76432515,6.52981394,3,ν,Vir,,4.04,2000.25
1508,57399,11.76753725,47.77933701,63,χ,UMa,,3.69,2000.25
1509,57562,11.79859215,8.24586534,4,,Vir,,5.31,2000.25
1510,57565,11.7997851,20.21894121,93,,Leo,,4.5,2000.25
1511,57581,11.80402484,-66.81487085,,μ,Mus,,4.75,2000.25
1512,57632,11.81774398,14.57233687,94,β,Leo,Denebola,2.14,2000.25
1513,57757,11.8448017,1.76537705,5,β,Vir,,3.59,2000.25
1514,57936,11.88182257,-33.90813014,,β,Hya,,4.29,2000.25
1515,58001,11.89715035,53.69473296,64,γ,UMa,Phad,2.41,2000.25
1516,58110,11.91754209,8.44390534,6,,Vir,,5.58,2000.25
1517,58112,11.91826121,46.4768391,65,,UMa,,6.54,2000.25
1518,58117,11.91981152,46.46978128,65,,UMa,,7.03,2000.25
1519,58159,11.92792432,15.64680922,95,,Leo,,5.53,2000.25
1520,58181,11.93289102,56.59856271,66,,UMa,,5.83,2000.25
1521,58188,11.93360653,-17.15080863,30,ς,Crt,,5.17,2000.25
1522,58484,11.99380313,-78.22181833,,ε,Cha,,4.88,2000.25
1523,58510,11.99914546,3.65521716,7,,Vir,,5.36,2000.25
1524,58590,12.01455285,6.61439464,8,π,Vir,,4.65,2000.25
1525,58684,12.0352953,43.04546506,67,,UMa,,5.22,2000.25
1526,58758,12.05047198,-63.31294495,,θ¹,Cru,,4.32,2000.25
1527,58858,12.07127112,21.45916332,2,,Com,,5.89,2000.25
1528,58867,12.07201048,-63.16571094,,θ²,Cru,,4.72,2000.25
1529,58905,12.0796288,-76.51917475,,κ,Cha,,5.04,2000.25
1530,58948,12.08685266,8.73284563,9,ο,Vir,,4.12,2000.25
1531,59072,12.11468134,-64.61363898,,ς,Cru,,4.14,2000.25
1532,59196,12.13931767,-50.72240999,,δ,Cen,,2.58,2000.25
1533,59199,12.14020907,-24.72877993,1,α,Crv,,4.02,2000.25
1534,59285,12.16146813,1.89832789,10,,Vir,,5.95,2000.25
1535,59309,12.16764211,5.80696343,11,,Vir,,5.72,2000.25
1536,59316,12.16875718,-22.61979211,2,ε,Crv,,3.02,2000.25
1537,59352,12.17545603,16.80927624,3,,Com,,6.4,2000.25
1538,59394,12.18441142,-23.60237239,3,,Crv,,5.45,2000.25
1539,59449,12.19420872,-52.36841559,,ρ,Cen,,3.97,2000.25
1540,59458,12.19580415,57.05444463,68,,UMa,,6.34,2000.25
1541,59468,12.19755584,25.87035539,4,,Com,,5.66,2000.25
1542,59501,12.20258311,20.54210573,5,,Com,,5.6,2000.25
1543,59608,12.22388735,10.26236039,12,,Vir,,5.85,2000.25
1544,59747,12.25243248,-58.74890179,,δ,Cru,,2.79,2000.25
1545,59774,12.25706919,57.03259792,69,δ,UMa,,3.32,2000.25
1546,59803,12.26346329,-17.5419837,4,γ,Crv,,2.58,2000.25
1547,59819,12.26673192,14.89914477,6,,Com,,5.09,2000.25
1548,59831,12.2687601,40.66025851,2,,CVn,,5.69,2000.25
1549,59847,12.27237644,23.94542332,7,,Com,,4.93,2000.25
1550,59929,12.29295453,-67.96067161,,ε,Mus,,4.06,2000.25
1551,60000,12.30581775,-79.31226899,,β,Cha,,4.24,2000.25
1552,60009,12.30730353,-64.00304555,,ζ,Cru,,4.06,2000.25
1553,60030,12.3111939,-0.7871448,13,,Vir,,5.9,2000.25
1554,60087,12.32200026,23.03469539,8,,Com,,6.26,2000.25
1555,60098,12.32490584,28.15722194,9,,Com,,6.38,2000.25
1556,60122,12.33020086,48.98413192,3,,CVn,,5.28,2000.25
1557,60129,12.33177539,-0.66674709,15,ς,Vir,,3.89,2000.25
1558,60172,12.33920904,3.31272688,16,,Vir,,4.97,2000.25
1559,60189,12.3426974,-22.21583387,5,ζ,Crv,,5.2,2000.25
1560,60202,12.34530365,17.79265307,11,,Com,,4.72,2000.25
1561,60212,12.34745283,57.86428953,70,,UMa,,5.54,2000.25
